mol_id,row_type,family,tier,variant,method,display_label,source,rotatable_bonds,heavy_atoms,conformer_count,clash_cutoff,clash_input_confs,clash_pass_confs,clash_fail_confs,clash_pass_rate,pb_input_confs,pb_pass_confs,pb_fail_confs,pb_pass_rate,pb_check_fail_counts_json,pb_check_fail_rates_json,post_pb_confs,mean_torsion_std_deg,pairwise_mean,pairwise_p90,greedy_clusters_0p5,clusters_per_100_0p5,cluster_entropy_0p5,largest_cluster_fraction_0p5,effective_clusters_0p5,simpson_concentration_0p5,singleton_fraction_0p5,greedy_clusters_1p0,clusters_per_100_1p0,cluster_entropy_1p0,largest_cluster_fraction_1p0,effective_clusters_1p0,simpson_concentration_1p0,singleton_fraction_1p0,greedy_clusters_2p0,clusters_per_100_2p0,cluster_entropy_2p0,largest_cluster_fraction_2p0,effective_clusters_2p0,simpson_concentration_2p0,singleton_fraction_2p0,greedy_clusters_3p0,clusters_per_100_3p0,cluster_entropy_3p0,largest_cluster_fraction_3p0,effective_clusters_3p0,simpson_concentration_3p0,singleton_fraction_3p0,energy_count,energy_min,energy_max,energy_median,energy_std,casf_best_rmsd,casf_median_rmsd,casf_hit_0p25,casf_hit_0p5,casf_hit_0p75,casf_hit_2p0,casf_opt_best_rmsd,casf_opt_median_rmsd,casf_opt_hit_0p25,casf_opt_hit_0p5,casf_opt_hit_0p75,casf_opt_hit_2p0,generated_candidates,finite_rejected,clash_rejected,bond_rejected,stereo_rejected,rmsd_rejected,pre_clash_passed,minimization_input_confs,minimization_failed,minimization_invalid,post_min_clash_rejected,kept_confs,num_target_confs,target_confs,ligand_set
2p4y_2p4y_conf0,generation,flowr_raw,chembl_count,,flowr_raw_chembl_count,FlowR,flowr_raw_chembl_count,8,40,120,0.7,120,120,0,1.0,174,120,54,0.6896551724137931,"{""all_atoms_connected"":0,""bond_angles"":21,""bond_lengths"":24,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":30,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":46,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":1}","{""all_atoms_connected"":0.0,""bond_angles"":0.1206896551724138,""bond_lengths"":0.13793103448275862,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.1724137931034483,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.26436781609195403,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.005747126436781609}",120,101.48093294151033,2.9585178242864023,3.838074872275667,120.0,100.0,0.9999999999999998,0.008333333333333333,119.99999999999987,0.008333333333333333,1.0,115.0,95.83333333333333,0.9967960235854605,0.016666666666666666,113.26491752180318,0.00902777777777778,0.9565217391304348,27.0,22.5,0.9341061942329194,0.11666666666666667,21.729301118973527,0.0551388888888889,0.07407407407407407,6.0,5.0,0.895306183885354,0.3,4.973746270066982,0.21861111111111112,0.0,120,138.53701109059296,480.59739246486697,176.17119751537467,58.86261603091298,1.4023295296142408,2.930038182855018,0.0,0.0,0.0,1.0,1.3474787297207624,2.843268735117685,0.0,0.0,0.0,1.0,1000,0,0,0,0,0,174,0,0,0,0,120,174,174,core
2pog_2pog_conf0,generation,flowr_raw,fixed,,flowr_raw_fixed,FlowR,flowr_raw_fixed,3,21,909,0.7,909,909,0,1.0,1000,909,91,0.909,"{""all_atoms_connected"":0,""bond_angles"":88,""bond_lengths"":88,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":29,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":78,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":26,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":5}","{""all_atoms_connected"":0.0,""bond_angles"":0.088,""bond_lengths"":0.088,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.029,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.078,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.026,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.005}",909,112.56894228097853,0.9381292193507192,1.5646284506154293,43.0,4.730473047304731,0.5492666303905354,0.3388338833883388,7.892411386044785,0.2243897657092442,0.4418604651162791,5.0,0.5500550055005501,0.5305267818358325,0.5324532453245324,2.348671657582312,0.46677946122445024,0.2,1.0,0.11001100110011001,0.0,1.0,1.0,1.0,0.0,1.0,0.11001100110011001,0.0,1.0,1.0,1.0,0.0,909,35.5207817469419,302.11550722484833,42.91322401840703,17.971961691797617,0.14913453929769332,0.6798235773815013,1.0,1.0,1.0,1.0,0.14797139246794613,0.689570289097105,1.0,1.0,1.0,1.0,1000,0,0,0,0,0,1000,0,0,0,0,909,1000,1000,core
2pog_2pog_conf0,generation,flowr_raw,dynamic,,flowr_raw_dynamic,FlowR,flowr_raw_dynamic,3,21,39,0.7,39,39,0,1.0,46,39,7,0.8478260869565217,"{""all_atoms_connected"":0,""bond_angles"":7,""bond_lengths"":7,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":2,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":5,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":1,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":1}","{""all_atoms_connected"":0.0,""bond_angles"":0.15217391304347827,""bond_lengths"":0.15217391304347827,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.043478260869565216,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.10869565217391304,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.021739130434782608,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.021739130434782608}",39,105.39654545481518,0.8492724273708927,1.474119270748912,6.0,15.384615384615385,0.6230053576450839,0.6153846153846154,3.0534611452515965,0.4398422090729783,0.5,3.0,7.6923076923076925,0.6196938292313751,0.717948717948718,1.9754638983361983,0.5818540433925049,0.3333333333333333,1.0,2.5641025641025643,0.0,1.0,1.0,1.0,0.0,1.0,2.5641025641025643,0.0,1.0,1.0,1.0,0.0,39,35.527042223438464,190.08178351412985,44.59117268400593,23.445139348319323,0.23387987912273558,1.2424181456547012,1.0,1.0,1.0,1.0,0.23547487008621926,1.2335015835384875,1.0,1.0,1.0,1.0,1000,0,0,0,0,0,46,0,0,0,0,39,46,46,core
2pog_2pog_conf0,generation,flowr_raw,chembl_count,,flowr_raw_chembl_count,FlowR,flowr_raw_chembl_count,3,21,10,0.7,10,10,0,1.0,10,10,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",10,113.31754133449344,1.033648739067727,1.8289372120898089,4.0,40.0,0.8427376486136672,0.5,3.216463455324144,0.36,0.5,2.0,20.0,0.9709505944546688,0.6,1.9601317042077895,0.52,0.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0,10,35.724110672932355,174.3712486603883,42.46670861886016,40.11790629918936,0.27502224531581626,0.5980270431400067,0.0,1.0,1.0,1.0,0.2636457529114876,0.5958806899680744,0.0,1.0,1.0,1.0,1000,0,0,0,0,0,10,0,0,0,0,10,10,10,core
2qbp_2qbp_conf0,generation,flowr_raw,fixed,,flowr_raw_fixed,FlowR,flowr_raw_fixed,10,37,723,0.7,723,723,0,1.0,1000,723,277,0.723,"{""all_atoms_connected"":0,""bond_angles"":132,""bond_lengths"":127,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":2,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":154,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":226,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.132,""bond_lengths"":0.127,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.002,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.154,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.226,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",723,106.84805114972978,3.0617413960121964,3.8427753731493905,722.0,99.86168741355463,0.9999189707864344,0.0027662517289073307,721.6150338438155,0.0013869519387675064,0.9986149584487535,656.0,90.73305670816045,0.993688253201365,0.006915629322268326,629.6863160462638,0.00169686395818866,0.9146341463414634,58.0,8.022130013831259,0.91151452250122,0.06915629322268327,40.493957761229154,0.030430682055137555,0.1206896551724138,8.0,1.1065006915629323,0.8741144925088252,0.2697095435684647,6.157494685431303,0.18110148853421176,0.0,723,135.7438135458076,681.8322575629202,168.39568412578086,45.57101236711505,1.4987112649114116,3.4674966578603117,0.0,0.0,0.0,1.0,1.4656939611389157,3.5313601278423365,0.0,0.0,0.0,1.0,1000,0,0,0,0,0,1000,0,0,0,0,723,1000,1000,core
2qbp_2qbp_conf0,generation,flowr_raw,dynamic,,flowr_raw_dynamic,FlowR,flowr_raw_dynamic,10,37,153,0.7,153,153,0,1.0,200,153,47,0.765,"{""all_atoms_connected"":0,""bond_angles"":21,""bond_lengths"":18,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":1,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":23,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":41,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.105,""bond_lengths"":0.09,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.005,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.115,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.205,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",153,107.85285966878436,2.969074200830099,3.7399409704917206,153.0,100.0,1.0,0.006535947712418301,152.99999999999997,0.006535947712418303,1.0,149.0,97.38562091503267,0.9980512631850912,0.013071895424836602,147.55410639876658,0.00687769661241403,0.9731543624161074,37.0,24.18300653594771,0.9270794456243027,0.0915032679738562,28.434630230545196,0.04318851723696014,0.16216216216216217,4.0,2.6143790849673203,0.9860008285842781,0.29411764705882354,3.923120522289954,0.25900294758426246,0.0,153,137.788227167883,502.01435643188614,168.9710416161111,44.68730676849521,1.5937323640862717,3.5435262419850946,0.0,0.0,0.0,1.0,1.6809281670524803,3.5834473154730926,0.0,0.0,0.0,1.0,1000,0,0,0,0,0,200,0,0,0,0,153,200,200,core
2qbp_2qbp_conf0,generation,flowr_raw,chembl_count,,flowr_raw_chembl_count,FlowR,flowr_raw_chembl_count,10,37,143,0.7,143,143,0,1.0,200,143,57,0.715,"{""all_atoms_connected"":0,""bond_angles"":20,""bond_lengths"":20,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":22,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":46,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.1,""bond_lengths"":0.1,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.11,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.23,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",143,107.54282251221449,2.944146461329656,3.7096572057847372,143.0,100.0,0.9999999999999998,0.006993006993006993,142.99999999999983,0.006993006993006994,1.0,140.0,97.9020979020979,0.9984052081958878,0.013986013986013986,138.90101147550732,0.007286419873832462,0.9785714285714285,30.0,20.97902097902098,0.9482972909983391,0.1048951048951049,25.16228542052378,0.046212528730011256,0.1,5.0,3.4965034965034967,0.8075514915258537,0.4965034965034965,3.6682106677633075,0.3295515673138051,0.0,143,135.7438135458076,458.87988049408966,168.3968546219292,37.72281776699455,1.7933813032154369,3.4188635946868287,0.0,0.0,0.0,1.0,1.843597536647042,3.510218596777712,0.0,0.0,0.0,1.0,1000,0,0,0,0,0,200,0,0,0,0,143,200,200,core
2qbq_2qbq_conf0,generation,flowr_raw,fixed,,flowr_raw_fixed,FlowR,flowr_raw_fixed,7,31,781,0.7,781,781,0,1.0,1000,781,219,0.781,"{""all_atoms_connected"":0,""bond_angles"":90,""bond_lengths"":80,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":108,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":193,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.09,""bond_lengths"":0.08,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.108,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.193,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",781,108.41999594393927,2.318729028735071,3.0576383020327196,767.0,98.20742637644047,0.9987802847243361,0.0038412291933418692,760.8109156685183,0.0013328721016589587,0.984354628422425,288.0,36.875800256081945,0.9480726288493684,0.015364916773367477,214.62618264172224,0.005985628589368828,0.4340277777777778,11.0,1.408450704225352,0.8472516072124886,0.2087067861715749,7.626435932695081,0.14953906889128976,0.0,2.0,0.2560819462227913,0.8760643678555243,0.704225352112676,1.8353616500210728,0.583415988891093,0.0,781,186.25065384368196,549.3471143100993,206.63269818735225,28.038013776953285,0.7317202748567007,2.2198550982286904,0.0,0.0,1.0,1.0,0.7032258309730611,2.22174305845811,0.0,0.0,1.0,1.0,1000,0,0,0,0,0,1000,0,0,0,0,781,1000,1000,core
2qbq_2qbq_conf0,generation,flowr_raw,dynamic,,flowr_raw_dynamic,FlowR,flowr_raw_dynamic,7,31,101,0.7,101,101,0,1.0,134,101,33,0.753731343283582,"{""all_atoms_connected"":0,""bond_angles"":8,""bond_lengths"":9,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":12,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":30,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.05970149253731343,""bond_lengths"":0.06716417910447761,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.08955223880597014,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.22388059701492538,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",101,108.48023819398477,2.2982009015717884,3.0403606487034236,100.0,99.00990099009901,0.9991801918847474,0.019801980198019802,99.62317618053623,0.010097049308891288,0.99,72.0,71.2871287128713,0.9755884023380148,0.039603960396039604,64.86225492983927,0.0173512400745025,0.7083333333333334,7.0,6.930693069306931,0.8730993322426391,0.31683168316831684,5.468327722823002,0.20596019998039408,0.14285714285714285,2.0,1.9801980198019802,0.9622623958249239,0.6138613861386139,1.9483628710094671,0.525928830506813,0.0,101,189.7693233882011,549.3471143100993,203.64166784039406,39.961622090119874,1.210792893010227,2.302798704891417,0.0,0.0,0.0,1.0,1.2588964113193857,2.2947410938103987,0.0,0.0,0.0,1.0,1000,0,0,0,0,0,134,0,0,0,0,101,134,134,core
2qbq_2qbq_conf0,generation,flowr_raw,chembl_count,,flowr_raw_chembl_count,FlowR,flowr_raw_chembl_count,7,31,161,0.7,161,161,0,1.0,200,161,39,0.805,"{""all_atoms_connected"":0,""bond_angles"":20,""bond_lengths"":19,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":23,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":36,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.1,""bond_lengths"":0.095,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.115,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.18,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",161,107.99459515488793,2.3069183202782098,3.0521986389132616,160.0,99.37888198757764,0.9995310556213205,0.012422360248447204,159.61965690587616,0.006288337641294703,0.99375,113.0,70.1863354037267,0.9736535291261126,0.037267080745341616,99.7670365070269,0.01176652135334285,0.7079646017699115,10.0,6.211180124223603,0.8908400510097173,0.2422360248447205,7.777500559259633,0.1489525867057598,0.0,2.0,1.2422360248447204,0.91409927360838,0.6708074534161491,1.884392210678714,0.5583503722850199,0.0,161,188.07219222685814,549.3471143100993,206.55965276206004,33.725371923034395,1.210792893010227,2.216330525089533,0.0,0.0,0.0,1.0,1.2588964113193857,2.2081054658161308,0.0,0.0,0.0,1.0,1000,0,0,0,0,0,200,0,0,0,0,161,200,200,core
2qbr_2qbr_conf0,generation,flowr_raw,fixed,,flowr_raw_fixed,FlowR,flowr_raw_fixed,8,28,883,0.7,883,883,0,1.0,1000,883,117,0.883,"{""all_atoms_connected"":0,""bond_angles"":84,""bond_lengths"":85,""bonds"":0,""double_bond_stereochemistry"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":85,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":76,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.084,""bond_lengths"":0.085,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.085,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.076,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",883,106.56852580381087,2.257450406135903,3.085327716103469,709.0,80.29445073612683,0.9853051733374742,0.009060022650056626,643.8081688869885,0.0018045656665670543,0.8293370944992948,137.0,15.515288788221971,0.9319456455407118,0.022650056625141562,98.01835920671579,0.012226669864522907,0.23357664233576642,7.0,0.7927519818799547,0.9433750277806272,0.20838052095130238,6.269665731878889,0.1669088572494931,0.0,2.0,0.22650056625141562,0.9923250193974741,0.551528878822197,1.989388468791193,0.5053104507053453,0.0,883,167.31144339401757,358.539973817562,176.79163701227168,14.456519923183471,0.6980886511735538,2.024141404787079,0.0,0.0,1.0,1.0,0.7443925784980615,2.019339042805803,0.0,0.0,1.0,1.0,1000,0,0,0,0,0,1000,0,0,0,0,883,1000,1000,core
2qbr_2qbr_conf0,generation,flowr_raw,dynamic,,flowr_raw_dynamic,FlowR,flowr_raw_dynamic,8,28,142,0.7,142,142,0,1.0,156,142,14,0.9102564102564102,"{""all_atoms_connected"":0,""bond_angles"":11,""bond_lengths"":11,""bonds"":0,""double_bond_stereochemistry"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":11,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":11,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.07051282051282051,""bond_lengths"":0.07051282051282051,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.07051282051282051,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.07051282051282051,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",142,107.46300941354885,2.257662606554092,3.086122234985912,138.0,97.1830985915493,0.9978736282706198,0.014084507042253521,136.56169796091828,0.00743900019837334,0.9710144927536232,63.0,44.36619718309859,0.9459590577747362,0.06338028169014084,50.361944579912084,0.024499107319976187,0.4603174603174603,6.0,4.225352112676056,0.7980625873328209,0.39436619718309857,4.1784325906036335,0.27940884745090255,0.0,2.0,1.408450704225352,0.9994275398149995,0.5140845070422535,1.999206559102321,0.5003967466772465,0.0,142,167.40822469787219,336.87094932467045,176.98095179910723,15.967754072172905,0.782710351254831,1.966087760845082,0.0,0.0,0.0,1.0,0.8363899876265561,1.9596538974995332,0.0,0.0,0.0,1.0,1000,0,0,0,0,0,156,0,0,0,0,142,156,156,core
2qbr_2qbr_conf0,generation,flowr_raw,chembl_count,,flowr_raw_chembl_count,FlowR,flowr_raw_chembl_count,8,28,173,0.7,173,173,0,1.0,200,173,27,0.865,"{""all_atoms_connected"":0,""bond_angles"":19,""bond_lengths"":19,""bonds"":0,""double_bond_stereochemistry"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":19,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":17,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.095,""bond_lengths"":0.095,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.095,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.085,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",173,105.2063871117458,2.2757789229615875,3.128358781219185,165.0,95.3757225433526,0.9967175565989663,0.011560693641618497,162.25764885451454,0.0063149453707106815,0.9515151515151515,65.0,37.57225433526011,0.9560850165975077,0.05202312138728324,54.11271155076992,0.021417354405426175,0.3230769230769231,5.0,2.8901734104046244,0.993703568571072,0.24855491329479767,4.949587288179891,0.20411640883424104,0.0,2.0,1.1560693641618498,0.995922926919754,0.5375722543352601,1.994355955403316,0.502823348591667,0.0,173,167.34728806735967,278.7241335077632,176.67680037047955,12.42538906053624,0.9837280035870489,2.1707711847153806,0.0,0.0,0.0,1.0,0.9345024727649314,2.1496277334873,0.0,0.0,0.0,1.0,1000,0,0,0,0,0,200,0,0,0,0,173,200,200,core
2v00_2v00_conf0,generation,flowr_raw,fixed,,flowr_raw_fixed,FlowR,flowr_raw_fixed,4,16,971,0.7,971,971,0,1.0,1000,971,29,0.971,"{""all_atoms_connected"":0,""bond_angles"":27,""bond_lengths"":27,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":14,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":27,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":7,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.027,""bond_lengths"":0.027,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.014,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.027,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.007,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",971,101.30560117493901,1.3070294478789977,1.8746083649990182,37.0,3.810504634397528,0.697760382156666,0.18331616889804325,12.423072916160828,0.11005567216529616,0.24324324324324326,7.0,0.7209062821833162,0.8262025223127041,0.26364572605561276,4.991397213839381,0.21164438118410206,0.0,1.0,0.10298661174047374,0.0,1.0,1.0,1.0,0.0,1.0,0.10298661174047374,0.0,1.0,1.0,1.0,0.0,971,-103.15764708921807,45.19098766474647,-99.54191806402743,8.183112398596949,0.19439902189710365,1.3434270597886595,1.0,1.0,1.0,1.0,0.23739931992732013,1.3359338978502768,1.0,1.0,1.0,1.0,1000,0,0,0,0,0,1000,0,0,0,0,971,1000,1000,core
2v00_2v00_conf0,generation,flowr_raw,dynamic,,flowr_raw_dynamic,FlowR,flowr_raw_dynamic,4,16,65,0.7,65,65,0,1.0,68,65,3,0.9558823529411764,"{""all_atoms_connected"":0,""bond_angles"":3,""bond_lengths"":3,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":2,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":3,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":2,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.04411764705882353,""bond_lengths"":0.04411764705882353,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.029411764705882353,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.04411764705882353,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.029411764705882353,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",65,103.82076019791852,1.3063162227635012,1.8615560979300196,16.0,24.615384615384617,0.874019931243916,0.16923076923076924,11.283007178510468,0.10627218934911242,0.4375,5.0,7.6923076923076925,0.9407293970222693,0.27692307692307694,4.5450810347975805,0.23218934911242606,0.0,1.0,1.5384615384615385,0.0,1.0,1.0,1.0,0.0,1.0,1.5384615384615385,0.0,1.0,1.0,1.0,0.0,65,-101.25727407910848,-95.83436923394578,-100.19760029126581,1.6885147591861005,0.1971540551558677,1.343751515952568,1.0,1.0,1.0,1.0,0.26583290410186916,1.3359131302058709,0.0,1.0,1.0,1.0,1000,0,0,0,0,0,68,0,0,0,0,65,68,68,core
